#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
7926 2.90971386000034e-07 2.22920244823028e-06 3.43850859605584e-03 2.32767388974779e-03 1.38896240359460e-29 1.76510500664890e-25 -3.16589431971436e-26 1.00000021559710e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7927 2.91008097000034e-07 2.22976223392754e-06 3.44562323736808e-03 2.32640136278358e-03 1.38911706393936e-29 1.76571665241856e-25 -3.14934278007762e-26 1.00000021567181e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7928 2.91044808000034e-07 2.23032208194289e-06 3.45274033716203e-03 2.32513550850617e-03 1.38927167970823e-29 1.76632509067746e-25 -3.13277942325864e-26 1.00000021574612e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7929 2.91081519000034e-07 2.23088199226097e-06 3.45985988250675e-03 2.32387633166539e-03 1.38942626395672e-29 1.76693031914229e-25 -3.11620431140782e-26 1.00000021582005e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7930 2.91118230000034e-07 2.23144196487174e-06 3.46698186046214e-03 2.32262383698600e-03 1.38958082976361e-29 1.76753233554180e-25 -3.09961750671955e-26 1.00000021589358e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7931 2.91154941000034e-07 2.23200199977038e-06 3.47410625807894e-03 2.32137802916769e-03 1.38973539023106e-29 1.76813113761677e-25 -3.08301907143197e-26 1.00000021596672e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7932 2.91191652000034e-07 2.23256209695739e-06 3.48123306239885e-03 2.32013891288508e-03 1.38988995848445e-29 1.76872672312006e-25 -3.06640906782675e-26 1.00000021603946e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7933 2.91228363000034e-07 2.23312225643856e-06 3.48836226045450e-03 2.31890649278765e-03 1.39004454767260e-29 1.76931908981659e-25 -3.04978755822881e-26 1.00000021611182e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7934 2.91265074000034e-07 2.23368247822498e-06 3.49549383926956e-03 2.31768077349978e-03 1.39019917096763e-29 1.76990823548336e-25 -3.03315460500617e-26 1.00000021618378e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7935 2.91301785000034e-07 2.23424276233304e-06 3.50262778585877e-03 2.31646175962071e-03 1.39035384156509e-29 1.77049415790944e-25 -3.01651027056965e-26 1.00000021625534e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7936 2.91338496000034e-07 2.23480310878447e-06 3.50976408722795e-03 2.31524945572448e-03 1.39050857268402e-29 1.77107685489601e-25 -2.99985461737265e-26 1.00000021632652e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7937 2.91375207000034e-07 2.23536351760633e-06 3.51690273037413e-03 2.31404386636000e-03 1.39066337756682e-29 1.77165632425634e-25 -2.98318770791093e-26 1.00000021639729e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7938 2.91411918000034e-07 2.23592398883102e-06 3.52404370228551e-03 2.31284499605096e-03 1.39081826947928e-29 1.77223256381583e-25 -2.96650960472238e-26 1.00000021646768e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7939 2.91448629000034e-07 2.23648452249628e-06 3.53118698994158e-03 2.31165284929585e-03 1.39097326171054e-29 1.77280557141197e-25 -2.94982037038678e-26 1.00000021653767e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7940 2.91485340000034e-07 2.23704511864522e-06 3.53833258031313e-03 2.31046743056791e-03 1.39112836757307e-29 1.77337534489441e-25 -2.93312006752556e-26 1.00000021660726e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7941 2.91522051000034e-07 2.23760577732633e-06 3.54548046036230e-03 2.30928874431517e-03 1.39128360040280e-29 1.77394188212489e-25 -2.91640875880155e-26 1.00000021667646e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7942 2.91558762000034e-07 2.23816649859345e-06 3.55263061704265e-03 2.30811679496037e-03 1.39143897355894e-29 1.77450518097733e-25 -2.89968650691880e-26 1.00000021674526e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7943 2.91595473000034e-07 2.23872728250584e-06 3.55978303729919e-03 2.30695158690098e-03 1.39159450042378e-29 1.77506523933778e-25 -2.88295337462230e-26 1.00000021681367e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7944 2.91632184000034e-07 2.23928812912814e-06 3.56693770806844e-03 2.30579312450918e-03 1.39175019440303e-29 1.77562205510447e-25 -2.86620942469775e-26 1.00000021688168e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7945 2.91668895000034e-07 2.23984903853041e-06 3.57409461627845e-03 2.30464141213184e-03 1.39190606892555e-29 1.77617562618777e-25 -2.84945471997133e-26 1.00000021694929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7946 2.91705606000034e-07 2.24041001078810e-06 3.58125374884892e-03 2.30349645409049e-03 1.39206213744323e-29 1.77672595051024e-25 -2.83268932330950e-26 1.00000021701651e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7947 2.91742317000034e-07 2.24097104598211e-06 3.58841509269117e-03 2.30235825468133e-03 1.39221841343101e-29 1.77727302600661e-25 -2.81591329761871e-26 1.00000021708333e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7948 2.91779028000034e-07 2.24153214419878e-06 3.59557863470821e-03 2.30122681817520e-03 1.39237491038683e-29 1.77781685062382e-25 -2.79912670584518e-26 1.00000021714976e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7949 2.91815739000034e-07 2.24209330552987e-06 3.60274436179484e-03 2.30010214881756e-03 1.39253164183155e-29 1.77835742232099e-25 -2.78232961097471e-26 1.00000021721578e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7950 2.91852450000034e-07 2.24265453007261e-06 3.60991226083763e-03 2.29898425082848e-03 1.39268862130874e-29 1.77889473906944e-25 -2.76552207603237e-26 1.00000021728141e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7951 2.91889161000034e-07 2.24321581792969e-06 3.61708231871500e-03 2.29787312840261e-03 1.39284586238478e-29 1.77942879885273e-25 -2.74870416408234e-26 1.00000021734664e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7952 2.91925872000034e-07 2.24377716920927e-06 3.62425452229729e-03 2.29676878570920e-03 1.39300337864865e-29 1.77995959966661e-25 -2.73187593822762e-26 1.00000021741148e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7953 2.91962583000034e-07 2.24433858402500e-06 3.63142885844676e-03 2.29567122689205e-03 1.39316118371181e-29 1.78048713951907e-25 -2.71503746160981e-26 1.00000021747591e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7954 2.91999294000035e-07 2.24490006249600e-06 3.63860531401768e-03 2.29458045606951e-03 1.39331929120826e-29 1.78101141643034e-25 -2.69818879740889e-26 1.00000021753995e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7955 2.92036005000035e-07 2.24546160474690e-06 3.64578387585638e-03 2.29349647733445e-03 1.39347771479423e-29 1.78153242843289e-25 -2.68133000884296e-26 1.00000021760358e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7956 2.92072716000035e-07 2.24602321090785e-06 3.65296453080126e-03 2.29241929475426e-03 1.39363646814815e-29 1.78205017357144e-25 -2.66446115916804e-26 1.00000021766682e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7957 2.92109427000035e-07 2.24658488111450e-06 3.66014726568287e-03 2.29134891237085e-03 1.39379556497051e-29 1.78256464990296e-25 -2.64758231167778e-26 1.00000021772966e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7958 2.92146138000035e-07 2.24714661550803e-06 3.66733206732398e-03 2.29028533420059e-03 1.39395501898368e-29 1.78307585549670e-25 -2.63069352970326e-26 1.00000021779210e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7959 2.92182849000035e-07 2.24770841423516e-06 3.67451892253956e-03 2.28922856423432e-03 1.39411484393187e-29 1.78358378843416e-25 -2.61379487661278e-26 1.00000021785414e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7960 2.92219560000035e-07 2.24827027744814e-06 3.68170781813692e-03 2.28817860643735e-03 1.39427505358100e-29 1.78408844680915e-25 -2.59688641581154e-26 1.00000021791578e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7961 2.92256271000035e-07 2.24883220530479e-06 3.68889874091568e-03 2.28713546474943e-03 1.39443566171843e-29 1.78458982872773e-25 -2.57996821074149e-26 1.00000021797702e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7962 2.92292982000035e-07 2.24939419796849e-06 3.69609167766787e-03 2.28609914308472e-03 1.39459668215292e-29 1.78508793230828e-25 -2.56304032488105e-26 1.00000021803786e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7963 2.92329693000035e-07 2.24995625560816e-06 3.70328661517794e-03 2.28506964533180e-03 1.39475812871446e-29 1.78558275568149e-25 -2.54610282174487e-26 1.00000021809829e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7964 2.92366404000035e-07 2.25051837839834e-06 3.71048354022285e-03 2.28404697535364e-03 1.39492001525390e-29 1.78607429699031e-25 -2.52915576488362e-26 1.00000021815833e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7965 2.92403115000035e-07 2.25108056651913e-06 3.71768243957210e-03 2.28303113698761e-03 1.39508235564304e-29 1.78656255439006e-25 -2.51219921788373e-26 1.00000021821797e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7966 2.92439826000035e-07 2.25164282015621e-06 3.72488329998778e-03 2.28202213404543e-03 1.39524516377442e-29 1.78704752604835e-25 -2.49523324436714e-26 1.00000021827720e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7967 2.92476537000035e-07 2.25220513950091e-06 3.73208610822462e-03 2.28101997031318e-03 1.39540845356113e-29 1.78752921014513e-25 -2.47825790799110e-26 1.00000021833604e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7968 2.92513248000035e-07 2.25276752475014e-06 3.73929085103003e-03 2.28002464955127e-03 1.39557223893647e-29 1.78800760487267e-25 -2.46127327244793e-26 1.00000021839447e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7969 2.92549959000035e-07 2.25332997610641e-06 3.74649751514416e-03 2.27903617549445e-03 1.39573653385385e-29 1.78848270843561e-25 -2.44427940146473e-26 1.00000021845250e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7970 2.92586670000035e-07 2.25389249377791e-06 3.75370608729998e-03 2.27805455185177e-03 1.39590135228670e-29 1.78895451905091e-25 -2.42727635880321e-26 1.00000021851012e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7971 2.92623381000035e-07 2.25445507797841e-06 3.76091655422326e-03 2.27707978230657e-03 1.39606670822822e-29 1.78942303494791e-25 -2.41026420825940e-26 1.00000021856735e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
